State,County,Higher Education,HPI,Income,Unemployment,Poor physical health days,Poor mental health days,Violent crime,Severe housing problems,Income inequality,Access to exercise opportunities
AR,Drew,50.34914950760966,4.38,18150,5.7,5.2,4.6,421.94092827,0.1847898599,6.7509830908,0.5320114539
AR,Faulkner,63.0057803468208,2.79,120295,3.8,4.3,4.0,299.60914229,0.1464855286,4.4283476899,0.7061737771
AR,Franklin,44.86994831822418,3.94,17205,4.1,4.8,4.4,304.57039062,0.1114435303,4.6702107931,0.6469517241
AR,Fulton,48.686333256510714,-1.57,11903,4.3,4.7,4.2,208.52515842,0.0842754368,4.2977424859,0.2744793793
AR,Garland,58.53648413071751,-0.53,98582,4.3,4.7,4.3,490.92731864,0.1622266901,5.0805633803,0.9005144547
AR,Grant,48.97243906324677,2.0,17795,3.6,4.2,4.0,220.79150973,0.0993278566,3.9119305055,0.2074721335
AR,Greene,44.32080689767367,1.32,44866,4.3,4.5,4.1,295.96482964,0.1394712853,4.6446085851,0.6915894512
AR,Hempstead,45.42287450893188,-7.17,21241,3.8,5.3,4.6,592.50764526,0.1743440233,4.5599834243,0.4949798753
AR,Hot Spring,49.415303787814594,2.73,32996,3.9,4.4,4.0,0.0,0.1169519152,4.3724258882,0.3514260547
AR,Howard,46.25755462575546,-6.33,13126,3.3,5.2,4.7,269.21557005,0.1589595376,4.2986154036,0.4730582348
AR,Independence,48.74773568559503,3.08,37203,5.0,4.7,4.3,503.7441667,0.1590832491,4.6354219303,0.4843234098
AR,Izard,48.86075949367089,3.59,13478,5.6,4.9,4.3,104.965093,0.1316017316,4.3288780616,0.4450934579
AR,Jackson,40.36039042295821,1.69,17378,6.2,5.1,4.4,411.14406939,0.1355538342,4.8242023346,0.1693059954
AR,Jefferson,46.99101506108465,0.85,71452,5.6,5.0,4.5,969.0630217,0.1714235065,5.2310377232,0.6497062052
AR,Johnson,39.20839969326963,3.14,25664,4.8,5.0,4.5,208.78451104,0.1340839304,4.2448885675,0.2931480031
AR,Lawrence,45.85156819839533,-1.68,16529,4.3,5.0,4.5,149.41097596,0.1338880484,4.6634738186,0.2652311226
AR,Lincoln,33.056427920170194,-4.3,13703,4.8,5.1,4.4,73.612406144,0.1561743341,6.1438189487,0.3831894722
AR,Little River,46.2520888040105,2.1,12304,4.7,4.6,4.2,205.13080254,0.0773638968,4.7977851467,0.4925214486
AR,Logan,43.33112582781456,3.68,21550,4.6,4.5,4.2,240.89219331,0.1,4.3653275162,0.4265199302
AR,Lonoke,52.184505440961516,1.26,71918,3.3,4.1,3.9,349.96669351,0.114,4.0222378665,0.6286938967
AR,Madison,35.00696136442742,9.52,16081,3.2,5.1,4.5,285.27485612,0.1457990115,4.6626178275,0.4679646243
AR,Marion,49.597687680649955,0.2,16451,4.0,4.8,4.4,267.63601502,0.1548611111,3.8489841104,0.5500510419
AR,Miller,50.66233099435222,2.44,43401,4.2,5.0,4.3,750.88810624,0.1499850612,4.7915744157,0.620058902
AR,Mississippi,41.30524113713624,1.68,43148,6.8,5.3,4.7,791.50874079,0.1517000872,5.7153350322,0.2344449225
AR,Montgomery,51.082385921196064,19.26,8612,5.1,4.8,4.3,24.548483254,0.1304347826,4.2568204365,0.9751238537
